
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set ALL and time  0.1000000E+01

        49  1.942056E-04  4.921848E-03 -6.776072E-03
        50 -1.832758E-04  3.170204E-05 -8.817833E-04
        51  1.051958E-03 -5.000739E-04 -2.102768E-03
        52 -8.998791E-04  1.712005E-03 -2.049391E-03
        53 -1.217843E-03  1.082200E-03 -1.042855E-03
        54  1.053227E-03 -5.988513E-04 -1.813811E-03
        55 -1.301932E-04  2.082966E-04 -9.315520E-04
        56 -5.571874E-04  6.434551E-04 -1.466898E-03
        57 -6.679374E-04  6.468256E-04 -1.285979E-03
        58 -1.446276E-03  1.346315E-03 -3.680801E-04
        59 -9.645981E-04  5.730467E-04  9.292543E-05
        60 -1.253286E-03  9.802180E-04  5.149114E-04
        61 -7.216099E-04  1.419970E-04  4.824789E-04
        62 -1.354349E-03  1.179955E-03  1.610141E-04
        63 -1.540125E-03  1.116105E-03 -7.004266E-04
        64 -9.720813E-04  5.784065E-04 -8.814377E-04
        65 -1.435146E-03  1.385089E-03  4.274304E-05
        66 -2.992141E-04 -2.272630E-04  8.330620E-05
        67  1.529794E-04 -3.717374E-04 -6.013165E-04
        68  1.323832E-05 -3.156385E-04 -3.571806E-04
        69 -5.719268E-04  6.667108E-04 -4.037523E-04
        70 -7.894986E-04  2.826126E-03 -8.024132E-04
        71 -1.108357E-03  1.926062E-03 -2.318657E-04
        72 -8.243774E-04  1.722821E-03 -1.245205E-04
        73 -1.007194E-03  3.024492E-03  2.908863E-05
        74 -9.336227E-04  2.230868E-03 -1.152612E-03
        75  1.252184E-04 -7.502360E-04 -5.760196E-05
        76  1.380003E-06 -6.298524E-04  1.611499E-04
        77 -2.861229E-04 -3.798640E-04  4.031304E-04
        78  4.407939E-04  3.626971E-03 -7.948714E-03
        79  2.965448E-04  3.167220E-03 -6.635747E-03
        80  3.102191E-04  5.365194E-03 -7.946515E-03
        81  3.718839E-04  4.697019E-03 -8.009542E-03
        82  2.241574E-04  5.882987E-03 -7.595053E-03
        83 -3.009935E-05  6.248172E-03 -5.879328E-03
        84  3.087975E-05  6.180960E-03 -6.259760E-03
        85 -4.261283E-04  3.952041E-03 -1.276930E-03
        86 -9.984796E-04  2.540597E-03 -9.798112E-05
        87  4.517244E-04  4.890855E-04 -7.484002E-03
        88 -1.029527E-03  2.575213E-03 -3.053403E-04
        89  1.780566E-04  3.657207E-03 -6.025923E-03
        90  9.979966E-04 -6.150207E-04 -4.656996E-03
        91  1.043501E-03 -6.259327E-04 -3.882437E-03
        92  1.121310E-03 -6.281719E-04 -4.700524E-03
        93  9.381258E-04 -1.270627E-04 -4.574915E-03
        94  1.047543E-03 -4.458967E-04 -5.353586E-03
        95  1.175197E-03 -6.310048E-04 -4.017796E-03
        96  1.140497E-03 -6.594501E-04 -4.446592E-03
        97 -1.430707E-03  1.343029E-03  2.953732E-04
        98 -3.753438E-04 -2.123252E-04  4.129954E-04
        99  2.478446E-04  6.226043E-03 -7.976271E-03
       100 -1.394120E-04 -6.694434E-05 -8.049175E-04
       101 -6.353542E-05 -6.411505E-04  3.531822E-04
       102  9.050783E-04 -5.744106E-04 -6.351337E-03
       103  9.822646E-04 -4.477138E-04 -6.241547E-03
       104  9.522368E-04 -2.432311E-04 -5.935644E-03
       105 -4.029601E-04 -4.556527E-04  4.872431E-05
       106  1.041063E-04 -3.386039E-04 -7.023704E-04
       107  8.744380E-06 -3.077590E-04 -1.127214E-03
       108 -1.955778E-04 -3.896279E-04 -7.767571E-04
       109  6.472009E-05 -4.544944E-04 -3.844373E-04
       110 -2.024973E-04 -3.319898E-04 -1.101966E-04
       111  1.895547E-04 -7.679150E-04 -2.982195E-04
       112  5.344592E-04 -6.655339E-04 -1.087200E-03
       113  1.341102E-04 -2.966595E-04 -7.696712E-04
       114  6.443922E-04 -8.027211E-04 -1.032541E-03
       115  9.370224E-04 -7.004534E-04 -1.709030E-03
       116 -1.019985E-03  1.111412E-03 -1.488858E-04
       117 -2.834216E-05 -5.874032E-04  7.126623E-05
       118 -3.703389E-05  3.203564E-03 -5.075730E-03
       119  4.168534E-04 -5.035156E-04 -2.877757E-03
       120 -9.380878E-05 -8.678129E-06 -2.893549E-04
       121 -2.548228E-04  4.061403E-04 -1.575897E-04
       122 -3.221394E-04  1.252749E-04  8.271837E-04
       123 -2.333558E-05 -1.644612E-04 -1.074228E-03
       124 -4.269534E-04  8.563366E-04  7.500813E-04
       125 -4.261768E-04  1.927285E-03 -3.267339E-04
       126 -6.908538E-04  3.654340E-03  7.803932E-04
       127 -5.561003E-04  1.890969E-03  7.316345E-04
       128 -2.715131E-04 -8.002761E-05  6.457233E-04
       129  1.004235E-03 -7.949877E-04 -1.373583E-03
       130  1.203537E-03 -7.692079E-04 -1.873404E-03
       131  1.158809E-03 -7.831796E-04 -1.667974E-03
       132  1.341786E-03 -7.971272E-04 -2.107001E-03
       133  7.789889E-04 -3.270252E-04 -1.622242E-03
       134  1.269179E-03 -7.824533E-04 -1.953835E-03
       135  1.153973E-03 -8.472349E-04 -1.507960E-03
       136  1.232523E-04 -1.743724E-04 -3.103365E-03
       137  2.699379E-06 -2.785598E-04 -3.780023E-04
       138 -7.641785E-04  6.745727E-04 -1.087070E-03
       139 -9.193297E-04  1.036880E-03 -1.391892E-03
       140 -8.825120E-04  8.102799E-04 -1.156651E-03
       141 -1.049370E-03  8.410162E-04 -1.013109E-03
       142 -6.084989E-04  2.691635E-03 -2.801760E-03
       143 -3.592182E-04  5.458796E-03 -3.182354E-03
       144  8.447939E-04 -3.048833E-04 -1.929631E-03
       145 -3.746403E-04 -1.245544E-05 -1.074714E-04
       146  1.228307E-03 -6.120580E-04 -3.051596E-03
       147  9.439106E-04 -1.274139E-04 -3.159515E-03
       148  1.244082E-03 -5.385506E-04 -3.161749E-03
       149 -1.545776E-04 -5.651411E-04 -4.079614E-04
       150 -4.228315E-04  5.586560E-05  9.812241E-05
       151 -3.032513E-04 -4.634786E-04  5.848662E-05
       152 -2.681079E-04 -3.041949E-04 -3.040408E-04
       153 -3.367346E-04 -1.622061E-04  6.684373E-05
       154  8.411818E-05 -4.645377E-04 -5.611335E-04
       155 -6.344511E-04  3.634725E-03 -8.438944E-04
       156  6.673164E-04  1.666411E-04 -6.955403E-03
       157 -1.201823E-03  2.063523E-03 -6.353778E-04
       158  3.371167E-04 -3.478162E-04 -8.371137E-03
       159  3.852090E-04 -1.722219E-05 -7.831281E-03
       160  8.188654E-04 -5.877247E-04 -7.160730E-03
       161 -4.010421E-04 -4.122493E-04 -1.158878E-04
       162 -5.380205E-04  6.633448E-04  2.757551E-04
       163  0.000000E+00  0.000000E+00  0.000000E+00
       164 -3.542760E-04 -1.326889E-04  2.310072E-04
       165  0.000000E+00  0.000000E+00  0.000000E+00
       166  0.000000E+00  0.000000E+00  0.000000E+00
       167 -2.231711E-04  9.348443E-05 -2.895644E-04
       168  3.667555E-05  2.121500E-04 -3.206668E-04
       169 -3.468345E-04  4.503161E-05 -7.236147E-06
       170  3.623164E-04  3.679610E-03 -7.353079E-03
       171  0.000000E+00  0.000000E+00  0.000000E+00
       172 -4.460026E-04  6.094933E-05  4.794844E-04
       173 -4.922236E-04  9.811548E-04  6.237638E-04
       174 -4.006989E-04 -1.914204E-04  2.667993E-04
       175 -4.592263E-04 -2.419100E-04  4.460030E-04
       176 -3.477867E-04 -2.662426E-04 -2.332584E-04
       177 -4.421277E-04 -5.964840E-05  1.832510E-04
       178 -4.392517E-04 -3.700035E-04  2.184828E-04
       179 -3.785631E-04 -4.181120E-04 -1.119764E-04
       180 -9.112068E-04  2.851573E-03 -3.355091E-04
       181 -7.843422E-04  3.178558E-03 -4.944590E-04
       182 -9.900787E-04  3.076286E-03 -5.078256E-05
       183 -3.358676E-04  4.767706E-04  4.890139E-04
       184 -3.893084E-04  1.139086E-03  1.107011E-04
       185 -4.939834E-04  6.226669E-03 -1.453844E-03
       186 -4.606687E-04 -3.149518E-04  3.332397E-04
       187 -3.700680E-04 -9.092249E-05  2.778964E-05
       188 -4.518089E-04 -3.164551E-04  2.948203E-04
       189 -4.402664E-04 -3.649874E-04  5.684409E-05
       190 -3.264639E-04 -1.800953E-04 -3.484398E-04
       191 -6.176976E-04  5.033630E-03 -6.129707E-05
       192 -7.335545E-04  4.652369E-03  8.215579E-04
       193 -5.840628E-04  5.908640E-03 -7.188120E-06
       194 -7.326916E-04  4.147376E-03  7.840296E-04
       195 -7.416767E-04  5.846727E-03  8.189771E-04
       196 -6.443659E-04  5.237693E-03  6.307214E-04
       197 -5.005855E-04  5.617390E-03 -4.854679E-04
       198 -7.225194E-04  4.610632E-03  7.981197E-04
       199 -7.387202E-04  5.523332E-03  7.781869E-04
       200 -6.338169E-04  6.137251E-03 -1.467649E-04
       201 -6.068695E-04  6.197848E-03 -2.785630E-04
       202 -5.013762E-04  5.574112E-03  1.650458E-04
       203 -6.576910E-04  5.464334E-03 -2.767418E-05
       204 -1.401528E-04  3.741285E-03 -5.256088E-03
       205 -2.088649E-04  3.977197E-03 -5.343331E-03
       206 -3.722293E-05  3.876471E-03 -5.817512E-03
       207  2.641985E-04  2.917924E-03 -5.627904E-03
       208 -1.048625E-04  4.062907E-03 -5.924109E-03
       209 -1.923973E-04  4.646632E-03 -5.246842E-03
       210 -1.477358E-04  5.318374E-03 -5.783371E-03
       211 -2.255983E-05 -5.391455E-04 -7.591348E-05
       212  1.358450E-04  5.703442E-03 -7.507791E-03
       213  1.847348E-04  4.958902E-03 -7.214909E-03
       214 -4.186771E-05  5.062697E-03 -6.326203E-03
       215 -2.769454E-05  4.790380E-03 -6.177472E-03
       216  1.137489E-04  4.870637E-03 -6.771541E-03
       217  1.574148E-04  4.535221E-03 -6.655098E-03
       218  1.595872E-04  6.373969E-03 -7.383538E-03
       219  2.316481E-04  6.419254E-03 -7.966800E-03
       220  7.507629E-06 -4.545652E-04 -8.725814E-04
       221 -1.700916E-04 -3.293548E-04 -9.059168E-04
       222  0.000000E+00  0.000000E+00  0.000000E+00
       223  0.000000E+00  0.000000E+00  0.000000E+00
       224 -9.048007E-06 -3.633405E-04 -1.230854E-03
       225  4.178446E-05 -1.522774E-04 -7.681579E-04
       226 -1.900279E-04 -3.201299E-04 -7.759472E-04
       227 -2.378073E-04 -3.234492E-04 -2.991552E-04
       228 -2.370701E-04 -4.173986E-04 -1.132416E-04
       229  4.870517E-04 -6.380555E-04 -2.289361E-03
       230 -2.270612E-04 -1.476436E-04 -4.494679E-04
       231 -2.725301E-04 -2.401504E-04 -2.872397E-04
       232 -2.000477E-04 -3.343844E-04 -2.363059E-04
       233 -1.246567E-04 -2.707127E-04 -5.395108E-04
       234 -7.161357E-05 -3.168933E-04 -6.863215E-04
       235 -2.272753E-04 -5.538828E-05 -3.372584E-04
       236  3.725704E-04  4.134863E-03 -7.748809E-03
       237  4.745380E-07 -3.133156E-04 -1.060646E-03
       238  1.960407E-04 -4.488317E-04 -6.038018E-04
       239  1.193104E-04 -4.072239E-04 -9.306197E-04
       240  7.146692E-04 -6.182127E-04 -3.364357E-03
       241 -1.050901E-04 -2.066421E-04 -4.288533E-04
       242 -1.536997E-04 -3.761337E-04 -1.766814E-04
       243  3.913897E-06 -6.435241E-04 -2.891616E-05
       244  4.184448E-05 -4.756278E-04 -2.415879E-04
       245  1.611729E-04 -6.164112E-04 -5.663798E-04
       246  5.444082E-05 -4.346389E-04 -2.989089E-04
       247  1.781065E-04 -4.266894E-04 -9.909554E-04
       248  5.046209E-04 -5.878557E-04 -1.587848E-03
       249  2.036951E-05 -1.948872E-04 -7.798739E-04
       250 -3.391154E-05 -3.491826E-04 -4.903884E-04
       251 -1.528196E-04 -3.453949E-04 -5.154132E-04
       252  4.951306E-05 -4.948762E-04 -3.349010E-04
       253  7.529512E-04  3.516544E-04 -6.489440E-03
       254 -9.107292E-04  3.279914E-03 -1.310385E-04
       255 -8.274354E-04  3.653899E-03 -1.316834E-04
       256 -9.653477E-04  3.484665E-03  1.010291E-04
       257 -1.001335E-03  3.223840E-03  2.051188E-04
       258 -9.774297E-04  3.790138E-03  2.458028E-04
       259 -9.304244E-04  3.173722E-03  3.431555E-04
       260 -2.886088E-04  6.112909E-03 -3.543034E-03
       261 -1.240312E-03  1.298305E-03 -7.819393E-05
       262 -1.385428E-03  1.429338E-03  3.170950E-05
       263  1.109576E-04 -6.295845E-04 -1.109657E-04
       264 -1.228589E-03  2.075245E-03 -2.287746E-04
       265 -1.194019E-03  1.978537E-03 -3.806389E-04
       266 -1.293953E-03  1.835989E-03 -1.010631E-04
       267  4.165685E-05 -6.962261E-04  2.710153E-05
       268  3.550447E-06 -5.779294E-04 -6.410600E-05
       269  1.047096E-04 -5.658204E-04 -3.352027E-04
       270 -1.902716E-05 -5.203153E-04 -1.411368E-04
       271  5.028601E-05 -4.749114E-04 -2.734522E-04
       272  9.729033E-05 -6.922043E-04 -2.121053E-04
       273  2.615175E-04 -6.026129E-04 -4.713131E-04
       274 -3.406224E-05 -5.984130E-04 -4.025345E-05
       275  7.659336E-05 -7.744060E-04 -5.517990E-05
       276  1.143163E-04 -4.216235E-04 -5.012400E-04
       277  5.357690E-05 -6.288621E-04 -1.379253E-04
       278  1.888469E-05 -6.857722E-04  8.714025E-05
       279  1.836455E-05 -4.732824E-04 -2.436696E-04
       280  5.072160E-05 -4.362829E-04 -4.032436E-04
       281  1.199463E-04 -6.326154E-04 -4.121340E-04
       282  4.977869E-04 -8.795321E-04 -6.691207E-04
       283  8.346147E-05 -3.580968E-04 -5.446389E-04
       284 -6.659949E-05 -2.816676E-04 -5.988317E-04
       285  0.000000E+00  0.000000E+00  0.000000E+00
       286  1.064102E-03 -6.060456E-04 -5.384568E-03
       287  8.399884E-04  1.824700E-04 -5.624771E-03
       288  1.009101E-03 -8.219216E-04 -1.294018E-03
       289 -1.151271E-03  7.376962E-04 -9.397445E-04
       290 -1.397369E-03  9.698006E-04 -8.803100E-04
       291 -1.451635E-03  1.291217E-03 -8.135188E-04
       292  3.959799E-04 -6.072341E-04 -2.413910E-03
       293  7.313901E-04 -7.589970E-04 -1.224122E-03
       294  0.000000E+00  0.000000E+00  0.000000E+00
       295 -2.613429E-04  4.629205E-05 -6.200817E-04
       296 -2.534385E-05  1.794999E-04 -6.152790E-04
       297 -9.840227E-05  5.139946E-04 -1.236886E-03
       298 -1.974887E-04 -4.761870E-05 -5.883229E-04
       299 -5.557486E-04  1.613522E-04 -1.114957E-03
       300  5.425446E-05 -4.566621E-04 -2.616048E-04
       301  1.279982E-04 -3.136650E-04 -2.996086E-03
       302 -2.279738E-04  1.214137E-05  2.045335E-04
       303 -1.615988E-04 -3.260985E-04 -5.137110E-04
       304 -1.819561E-04  2.237626E-04 -5.313779E-04
       305  1.201942E-04 -4.322828E-04 -2.514701E-03
       306  4.382248E-05 -2.054788E-04 -2.088640E-03
       307 -2.246389E-04  1.421250E-04  8.590880E-05
       308 -4.663655E-06 -1.145275E-04 -1.707722E-03
       309 -1.750396E-04  5.164564E-04 -1.031121E-03
       310 -7.124548E-05 -9.441391E-05 -2.356544E-04
       311 -1.596852E-04 -1.517409E-04  2.699428E-05
       312 -5.657620E-05 -9.365884E-05 -1.096204E-03
       313  0.000000E+00  0.000000E+00  0.000000E+00
       314 -6.474867E-06  1.363164E-04 -1.070227E-03
       315 -1.857366E-04  9.851878E-05  1.478699E-06
       316 -3.044790E-04 -1.607389E-04  8.593235E-04
       317 -4.796056E-04  1.186856E-03  9.159613E-04
       318  9.158518E-05 -3.848239E-04 -8.405035E-04
       319 -6.399269E-05  2.095461E-04 -8.195594E-04
       320  0.000000E+00  0.000000E+00  0.000000E+00
       321 -8.987356E-05  2.159697E-04 -1.020890E-03
       322 -3.565881E-04 -4.187287E-04  8.083757E-05
       323 -1.594099E-04 -1.905720E-04 -8.212194E-04
       324 -1.454554E-04 -3.072710E-04 -1.185105E-03
       325 -3.470569E-05 -3.005719E-04 -5.422029E-04
       326  4.237734E-05 -2.620611E-04 -8.376588E-04
       327  0.000000E+00  0.000000E+00  0.000000E+00
       328  8.523515E-05 -6.598464E-04 -1.584953E-03
       329 -2.961478E-04 -2.900812E-04 -7.937451E-04
       330  0.000000E+00  0.000000E+00  0.000000E+00
       331  0.000000E+00  0.000000E+00  0.000000E+00
       332 -1.708106E-04 -2.952871E-04 -3.438480E-04
       333 -2.974056E-04 -2.308049E-04 -3.954947E-04
       334 -2.104265E-05 -2.725114E-04 -3.483731E-04
       335  1.288363E-04  6.288554E-03 -7.115208E-03
       336 -4.274079E-05 -2.014587E-04 -2.699687E-04
       337 -2.698439E-04 -2.965769E-04 -4.000108E-04
       338 -2.700347E-04 -3.251435E-04 -5.019467E-04
       339  2.733611E-04  5.928950E-03 -8.005115E-03
       340 -3.975686E-04 -2.421340E-04  1.181177E-04
       341  0.000000E+00  0.000000E+00  0.000000E+00
       342 -4.015043E-04  3.328668E-03 -3.892262E-03
       343 -7.600871E-05 -6.593808E-05 -6.548484E-05
       344  6.469076E-05 -2.910746E-04 -1.292624E-03
       345  0.000000E+00  0.000000E+00  0.000000E+00
       346 -7.779898E-04  3.652824E-03  6.817546E-04
       347 -9.511389E-04  4.081644E-03  4.771827E-04
       348 -5.518688E-04  3.193892E-03 -2.173394E-03
       349  0.000000E+00  0.000000E+00  0.000000E+00
       350  3.469013E-04 -3.117843E-04 -1.140420E-03
       351 -3.358142E-04 -4.660120E-04 -2.221886E-04
       352  1.115743E-04 -4.980356E-04 -3.607823E-04
       353  4.646905E-05 -6.868108E-04 -5.501528E-05
       354  4.978355E-04  8.510573E-04 -7.929084E-03
       355  3.371832E-04 -3.522658E-04 -7.991629E-03
       356  0.000000E+00  0.000000E+00  0.000000E+00
       357  9.747555E-05 -4.265320E-04 -5.236845E-04
       358  1.558112E-04 -6.412306E-04 -3.231047E-04
       359 -2.139034E-04  2.130611E-04 -1.174268E-03
       360 -2.732904E-04 -4.749397E-04 -1.963643E-06
       361  6.614671E-05 -5.879870E-04 -3.980377E-05
       362  6.032497E-05 -6.094743E-04 -1.672534E-05
       363 -6.176697E-05 -4.676434E-04 -4.232292E-04
       364 -1.479063E-04 -4.458075E-04 -6.546817E-04
       365 -5.448022E-05 -6.246718E-04 -8.485232E-04
       366 -2.380011E-04 -3.369351E-04 -4.866101E-04
       367 -2.594611E-04 -3.878201E-04 -2.465273E-04
       368 -2.938178E-04 -5.267187E-04 -1.457666E-04
       369 -2.633769E-04 -5.184341E-04 -3.670830E-04
       370 -1.471099E-04 -1.099058E-04 -1.317876E-04
       371 -1.390675E-04 -5.817633E-04 -7.096771E-04
       372 -3.755009E-05 -2.547752E-04 -4.983674E-04
       373 -1.366343E-04  6.364436E-03 -4.975985E-03
       374 -5.568413E-07  5.056709E-03 -5.322024E-03
       375 -1.549662E-04 -7.912134E-05 -2.221539E-04
       376 -7.841903E-04  9.615043E-04 -1.736015E-03
       377 -2.611864E-04 -5.281508E-04 -1.097869E-04
       378  1.450034E-04 -4.442977E-04 -2.153311E-03
       379 -1.444032E-04 -1.984694E-04 -9.923194E-04
       380  7.511214E-05 -6.013512E-04 -2.183757E-04
       381  9.664998E-04 -8.295494E-04 -1.227909E-03
       382 -7.171058E-04  6.130466E-03  5.174127E-04
       383 -1.924468E-04  1.202269E-04  1.571075E-04
       384 -4.232385E-04  8.102290E-04  7.712157E-04
       385 -2.659841E-04  1.222925E-04  3.559554E-04
       386 -3.141644E-04  1.092737E-04  7.761822E-05
       387 -4.147369E-04  3.626450E-04  6.474366E-04
       388 -1.365243E-04 -2.487835E-04 -7.490993E-04
       389 -3.588086E-04 -1.911840E-04  4.011354E-04
       390 -3.735154E-04  1.339662E-04  6.906232E-04
       391 -9.645650E-05 -2.826529E-04 -1.670283E-03
       392 -1.009938E-04  1.745896E-04 -1.325138E-03
       393 -3.027130E-04  2.726930E-03 -1.863951E-03
       394 -4.257101E-04  2.952635E-04  5.537799E-04
       395 -4.253232E-04 -1.281374E-04  4.992792E-04
       396 -3.450169E-04 -1.282700E-04  1.269754E-04
       397 -1.630329E-04 -1.094142E-04  1.672751E-04
       398  0.000000E+00  0.000000E+00  0.000000E+00
       399 -7.240790E-05 -4.168956E-05 -9.761080E-04
       400 -2.724618E-04  3.637455E-05  3.791829E-04
       401 -2.272705E-04 -8.721091E-05  2.237883E-04
       402 -3.015782E-04  1.148724E-04  3.098308E-04
       403 -3.756881E-04  3.765242E-04  8.137906E-04
       404 -3.762966E-04 -7.750553E-05  7.373127E-04
       405 -3.506929E-04  1.861804E-04  8.326414E-04
       406 -3.096938E-04 -1.497400E-04  6.741479E-04
       407 -1.188937E-04  4.455671E-05 -1.863117E-05
       408 -3.874340E-04 -1.611194E-05  5.914072E-04
       409  2.059129E-05 -2.625910E-04 -8.219282E-04
       410 -1.855774E-04  1.330650E-04 -1.201563E-03
       411  6.231233E-05 -2.946878E-04 -7.248939E-04
       412 -2.178584E-04  1.268959E-04 -7.031608E-05
       413 -3.434697E-04 -1.844778E-04  5.899635E-05
       414 -1.734013E-04 -1.176102E-05  6.637653E-06
       415 -1.548360E-04 -1.036289E-04 -6.166210E-05
       416 -9.732943E-05 -1.056355E-07 -1.197857E-03
       417 -2.460874E-04 -7.915821E-05  2.824632E-05
       418 -3.604980E-04  6.336877E-05  1.212713E-04
       419 -2.824312E-04 -1.538238E-06  8.155112E-05
       420  2.449685E-05 -3.087408E-04 -1.071480E-03
       421 -1.360158E-04  5.343787E-05 -3.676108E-04
       422 -1.710069E-04 -2.011822E-04 -6.754339E-04
       423  3.493426E-04 -6.215645E-04 -2.472161E-03
       424  0.000000E+00  0.000000E+00  0.000000E+00
       425  2.373834E-04 -2.318242E-05 -1.474228E-03
       426  1.830112E-04 -4.612311E-04 -2.004397E-03
       427 -5.299237E-06  8.451233E-05 -9.421482E-04
       428 -1.425788E-04 -3.336403E-05 -8.019770E-04
       429  0.000000E+00  0.000000E+00  0.000000E+00
       430  0.000000E+00  0.000000E+00  0.000000E+00
       431  0.000000E+00  0.000000E+00  0.000000E+00
       432  0.000000E+00  0.000000E+00  0.000000E+00
       433 -2.160968E-04  1.503394E-05 -2.210589E-04
       434  0.000000E+00  0.000000E+00  0.000000E+00
       435  0.000000E+00  0.000000E+00  0.000000E+00
       436  1.863607E-05 -1.993530E-04 -3.211862E-04
       437  5.771725E-04  4.357597E-04 -2.938775E-03
       438  0.000000E+00  0.000000E+00  0.000000E+00
       439  2.133046E-05 -9.581550E-05 -6.807763E-04
       440  0.000000E+00  0.000000E+00  0.000000E+00
       441 -1.694072E-04 -5.242613E-05  1.236903E-06
       442 -1.028565E-04 -3.389157E-05 -7.795786E-06
       443 -1.106002E-04 -6.661168E-05 -6.949188E-05
       444 -2.477653E-04 -9.026664E-05  2.189519E-06
       445 -2.189994E-04 -1.604590E-04 -9.073702E-05
       446 -3.453757E-04  8.649963E-05  1.741028E-04
       447 -5.712969E-05 -3.025646E-04 -8.352788E-04
       448  0.000000E+00  0.000000E+00  0.000000E+00
       449 -1.440754E-04  1.029413E-04  6.710944E-06
       450  0.000000E+00  0.000000E+00  0.000000E+00
       451 -6.744899E-05  1.153326E-04 -5.673336E-05
       452  6.775155E-06 -3.203385E-04 -5.224907E-04
       453  0.000000E+00  0.000000E+00  0.000000E+00
       454 -5.795210E-05 -1.316199E-04 -1.596092E-04
       455  0.000000E+00  0.000000E+00  0.000000E+00
       456 -3.196973E-05 -5.050534E-05 -5.816615E-04
       457  1.202680E-05 -2.081145E-04 -5.795270E-04
       458  0.000000E+00  0.000000E+00  0.000000E+00
       459  0.000000E+00  0.000000E+00  0.000000E+00
       460 -1.239377E-04 -1.152224E-04 -9.036092E-04
       461 -6.172483E-06  6.326195E-05 -5.416636E-04
       462 -1.665055E-04 -1.616004E-04  6.426498E-05
       463 -2.389289E-04  1.639719E-04  2.750475E-04
       464 -5.806142E-05 -5.074365E-05 -9.257494E-04
       465 -2.482702E-04  2.253495E-05  3.337102E-04
       466 -2.317494E-04 -1.807668E-04  3.929595E-04
       467 -2.227687E-04 -1.559019E-04  3.869849E-04
       468 -3.810535E-04 -1.508143E-04  6.517137E-04
       469 -3.845872E-04 -1.272289E-04  7.001965E-04
       470  1.027114E-03 -3.518315E-04 -4.829530E-03
       471  9.901111E-04 -3.323284E-04 -5.114551E-03
       472  1.118971E-03 -5.517415E-04 -4.960127E-03
       473  1.136427E-03 -6.622908E-04 -5.087447E-03
       474 -9.848950E-04  3.553753E-03  1.837572E-04
       475  8.115437E-04 -6.232646E-04 -7.431186E-03
       476  1.081523E-04  3.683738E-05 -1.409920E-03
       477 -9.941764E-05 -2.749746E-04 -1.225761E-03
       478 -1.367163E-05 -3.309083E-04 -1.766458E-03
       479 -2.939408E-05 -2.550852E-04 -1.249686E-03
       480 -2.068426E-04  1.236775E-04 -7.269240E-04
       481  5.094153E-04  5.814373E-05 -1.798096E-03
       482  0.000000E+00  0.000000E+00  0.000000E+00
